"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.839292375E0,7.465114642E-2,-8.447604015E-2,4.259579659E-2
3.849325375E0,1.868620288E-2,-2.346069565E-1,3.807297528E-2
3.859357375E0,-5.642285362E-2,-2.548235585E-1,8.855257273E-2
3.869390375E0,-9.191366192E-2,-1.931737326E-1,9.247371554E-2
3.879422375E0,-4.086633638E-2,-1.460745567E-1,-1.662363410E-3
3.889455375E0,9.653581280E-2,-1.069727638E-1,-1.662135369E-1
3.899487375E0,2.221451513E-1,-6.252500787E-2,-3.067934650E-1
3.909520375E0,2.198547238E-1,2.864740983E-2,-3.030851609E-1
3.919552375E0,1.629628870E-1,1.053658028E-1,-2.194150132E-1
3.929585375E0,2.400420897E-2,8.198439538E-2,-1.772875786E-1
3.939617375E0,-1.103395175E-1,2.907527983E-2,-1.547699511E-1
3.949650375E0,-1.580120860E-1,6.484269798E-3,-1.376253301E-1
3.959682375E0,-1.853078023E-1,2.672747657E-2,-1.467914253E-1
3.969715375E0,-1.256685781E-1,1.035756777E-1,-1.884078133E-1
3.979747375E0,1.875271495E-2,2.707474270E-1,-1.423446178E-1
3.989780375E0,1.729266155E-1,4.139466155E-1,-3.422024488E-2
3.999812375E0,2.237292716E-1,5.003222698E-1,7.000871301E-3
4.009845375E0,2.691814696E-1,5.225535299E-1,-3.388110638E-2
4.019878375E0,3.142453759E-1,4.801179470E-1,-3.286427557E-2
4.029910375E0,2.355194511E-1,3.943888485E-1,2.382097185E-2
4.039943375E0,9.241374504E-2,3.318943924E-1,8.364266574E-2
4.049975375E0,3.601044305E-3,3.031904107E-1,7.708793700E-2
4.060008375E0,4.753128514E-3,2.666369806E-1,1.140674829E-2
4.070040375E0,6.019766986E-2,2.203520295E-1,-1.030653620E-1
4.080073375E0,1.154358776E-1,2.234650871E-1,-2.943096596E-1
4.090105375E0,2.361298639E-1,2.936493628E-1,-4.356438786E-1
4.100138375E0,3.695107732E-1,4.056500012E-1,-4.854451990E-1
4.110170375E0,5.078270615E-1,5.525824906E-1,-5.226381683E-1
4.120203375E0,6.210202029E-1,6.175285381E-1,-3.579671270E-1
4.130235375E0,6.197161277E-1,5.020593314E-1,-3.321744740E-2
4.140268375E0,4.942925479E-1,2.813414124E-1,2.572371429E-1
4.150300375E0,2.960873228E-1,9.027560100E-2,4.273928726E-1
4.160333375E0,1.735877529E-1,1.577330276E-2,4.950644535E-1
4.170365375E0,1.541106045E-1,1.226738535E-1,4.430248189E-1
4.180398375E0,2.343476691E-1,3.328540666E-1,3.019537246E-1
4.190430375E0,4.047600549E-1,6.020316625E-1,4.618013978E-2
4.200463375E0,5.503757149E-1,8.794846764E-1,-2.378933841E-1
4.210495375E0,6.224220729E-1,1.073171795E0,-4.976541853E-1
4.220528375E0,6.447973207E-1,1.114613497E0,-6.438146961E-1
4.230560375E0,5.833312801E-1,1.082203111E0,-6.719783950E-1
4.240593375E0,3.607542023E-1,1.025162646E0,-6.643816924E-1
4.250625375E0,1.003677490E-1,9.292879703E-1,-5.971650249E-1
4.260658375E0,-1.031387811E-1,8.156911882E-1,-4.757978779E-1
4.270690375E0,-2.270330947E-1,7.375458553E-1,-3.646545875E-1
4.280723375E0,-2.768904022E-1,7.816480409E-1,-2.348499084E-1
4.290755375E0,-2.193546224E-1,8.485858693E-1,-1.113631457E-1
4.300788375E0,-1.284243891E-1,9.160015614E-1,-3.973592341E-2
4.310820375E0,-8.081765659E-2,9.609153405E-1,-5.394114912E-2
4.320853375E0,-8.612369416E-2,9.806444308E-1,-7.526711404E-2
4.330885375E0,-5.046269534E-2,9.449090262E-1,-9.680825651E-2
4.340918375E0,-6.316973649E-2,8.873387296E-1,-1.669467777E-1
4.350950375E0,-9.133877099E-2,8.827830177E-1,-1.828114432E-1
4.360983375E0,-9.615565242E-2,8.747045776E-1,-1.414108175E-1
4.371015375E0,-5.841401327E-2,8.513135954E-1,-8.189259410E-2
4.381048375E0,-1.683707574E-2,8.561890038E-1,-1.428363687E-1
4.391080375E0,5.212668501E-2,9.067127477E-1,-3.294865090E-1
4.401113375E0,1.269195168E-1,1.011236917E0,-5.045538998E-1
4.411145375E0,1.737215810E-1,1.061063161E0,-6.307485080E-1
4.421178375E0,2.593278514E-1,1.056870707E0,-7.724557793E-1
4.431210375E0,3.415238064E-1,1.150934135E0,-9.079556465E-1
4.441243375E0,3.665210918E-1,1.243952153E0,-9.027042621E-1
4.451275375E0,3.259455813E-1,1.193969934E0,-7.804945314E-1
4.461308375E0,2.062263990E-1,1.056230657E0,-6.774320930E-1
4.471340375E0,5.384604050E-2,9.422973673E-1,-6.142874265E-1
4.481372625E0,-9.383237092E-2,9.262268798E-1,-4.793781281E-1
4.491404625E0,-1.302587520E-1,1.030831887E0,-2.702325797E-1
4.501437625E0,-1.148789668E-2,1.179471836E0,-1.038442111E-1
4.511469625E0,1.510530588E-1,1.312500524E0,-1.094563687E-1
4.521502625E0,1.868423675E-1,1.497971281E0,-1.756562054E-1
4.531534625E0,2.836159062E-1,1.672471492E0,-2.539293730E-1
4.541567625E0,3.353193989E-1,1.683216335E0,-4.870572764E-1
4.551599625E0,3.175295377E-1,1.611334467E0,-7.291343433E-1
4.561632625E0,2.500757290E-1,1.655656507E0,-7.614150667E-1
4.571664625E0,1.813534765E-1,1.645973080E0,-5.272872895E-1
4.581697625E0,1.241557207E-1,1.522024679E0,-2.187151015E-1
4.591729625E0,-1.487495117E-3,1.402299431E0,1.003469914E-1
4.601762625E0,-2.122120292E-1,1.334492925E0,3.892269266E-1
4.611794625E0,-2.754981070E-1,1.328843199E0,5.620834851E-1
4.621827625E0,-1.303055297E-1,1.378090204E0,4.994638985E-1
4.631859625E0,3.667373657E-3,1.453848776E0,2.412689817E-1
4.641892625E0,1.821436912E-2,1.551384134E0,-5.312604725E-2
4.651924625E0,-4.454883970E-3,1.557991195E0,-2.178017664E-1
4.661957625E0,-1.581529308E-2,1.560478601E0,-1.576257312E-1
4.671989625E0,-1.191179789E-1,1.662019155E0,8.155813336E-2
4.682022625E0,-1.984515208E-1,1.769970304E0,3.596061015E-1
4.692054625E0,-1.900580437E-1,1.730884884E0,5.994010001E-1
4.702087625E0,-1.240827949E-1,1.578060594E0,7.868177104E-1
4.712119625E0,-2.216100762E-1,1.448350639E0,9.258346778E-1
4.722152625E0,-3.029992616E-1,1.416129411E0,1.120558069E0
4.732184625E0,-2.914089107E-1,1.269014635E0,1.274434565E0
4.742217625E0,-3.335032903E-1,1.179534328E0,1.294833747E0
4.752249625E0,-3.905054203E-1,1.198173936E0,1.407717753E0
4.762282625E0,-4.821189008E-1,1.254409313E0,1.695401933E0
4.772314625E0,-6.706874759E-1,1.274668600E0,1.994064260E0
4.782347625E0,-7.032734241E-1,1.162118762E0,2.252254499E0
4.792379625E0,-4.616846728E-1,9.313429011E-1,2.375488662E0
4.802412625E0,-1.292537253E-1,7.194438989E-1,2.363970231E0
4.812444625E0,1.482437458E-1,6.237318492E-1,2.325547593E0
4.822477625E0,3.308424052E-1,5.739308211E-1,2.321858584E0
4.832509625E0,4.963584423E-1,4.753191737E-1,2.275258614E0
4.842542625E0,6.227082941E-1,3.160106869E-1,2.262166114E0
4.852574625E0,5.853859551E-1,1.793274894E-1,2.260496734E0
4.862607625E0,3.580788453E-1,-1.269880023E-2,2.036741917E0
4.872639625E0,9.036318133E-2,-2.886429402E-1,1.511280128E0
4.882672625E0,-1.302093430E-1,-5.306742892E-1,8.927914774E-1
4.892704625E0,-2.277213485E-1,-6.877227540E-1,3.551399982E-1
4.902737625E0,-2.648938891E-1,-7.739061812E-1,-2.809294760E-2
4.912769625E0,-3.504704849E-1,-7.555406615E-1,-3.456324255E-1
4.922802625E0,-3.937972565E-1,-7.275614423E-1,-6.404355901E-1
4.932834625E0,-4.807183099E-1,-7.846666659E-1,-8.479187751E-1
4.942867625E0,-7.603385943E-1,-7.069203325E-1,-9.219749308E-1
4.952899625E0,-8.306300933E-1,-3.293049164E-1,-1.027312521E0
4.962932625E0,-6.181346020E-1,-9.566373713E-3,-1.180620668E0
4.972964625E0,-1.830711692E-1,2.037085514E-1,-1.369298623E0
4.982997625E0,3.162394592E-1,2.182598592E-1,-1.444427158E0
4.993029625E0,5.704625086E-1,7.121082745E-2,-1.317221566E0
5.003062625E0,5.734365487E-1,-1.406591579E-1,-1.043236828E0
5.013094625E0,3.395841388E-1,-3.007266864E-1,-6.333341467E-1
5.023127625E0,6.803915150E-2,-4.440942015E-1,-2.071534020E-1
5.033159625E0,-2.414656674E-1,-5.622835330E-1,5.805115700E-2
5.043192625E0,-5.656937023E-1,-5.794012568E-1,7.709846199E-2
5.053224625E0,-6.044401671E-1,-6.589222933E-1,-2.106687480E-1
5.063257625E0,-4.790913952E-1,-7.565034056E-1,-6.733980989E-1
5.073289625E0,-3.642677942E-1,-6.795174294E-1,-1.090603952E0
5.083322625E0,-3.014850703E-1,-3.676512124E-1,-1.345279430E0
5.093354625E0,-2.146753698E-1,7.603865415E-3,-1.385448048E0
5.103387625E0,-4.851453099E-2,1.887224666E-1,-1.288119974E0
5.113419625E0,8.918063678E-3,2.096818111E-1,-1.086436642E0
5.123452625E0,-1.727388468E-1,2.159448369E-1,-8.788417751E-1
5.133484625E0,-4.094532495E-1,2.192116032E-1,-7.517180443E-1
5.143517625E0,-5.045969499E-1,1.677314740E-1,-6.871419793E-1
5.153549625E0,-5.461773409E-1,5.828723833E-2,-6.859906626E-1
5.163582625E0,-6.577368435E-1,2.860867202E-2,-7.402253419E-1
5.173614625E0,-7.977840903E-1,1.024038957E-1,-8.589483780E-1
5.183647625E0,-8.347506993E-1,2.413811751E-1,-1.020334454E0
5.193679625E0,-8.135712802E-1,4.274583614E-1,-1.156045405E0
5.203712625E0,-7.824264514E-1,5.972004005E-1,-1.190410661E0
5.213744625E0,-6.728225867E-1,7.429892477E-1,-1.132320912E0
5.223777625E0,-6.111224383E-1,8.135420441E-1,-9.982933742E-1
5.233809625E0,-6.464687473E-1,7.840861105E-1,-7.779112315E-1
5.243842625E0,-7.026982773E-1,7.453551773E-1,-6.556804508E-1
5.253874625E0,-7.321626893E-1,8.037690809E-1,-5.847537249E-1
5.263907625E0,-6.200481764E-1,9.374608429E-1,-3.901268131E-1
5.273939625E0,-3.952691103E-1,1.044439162E0,-1.881271470E-1
5.283972625E0,-2.196643421E-1,1.090906619E0,-8.812981904E-2
5.294004625E0,-1.317587638E-1,1.143693674E0,-3.459680557E-2
5.304037625E0,-1.394977913E-1,1.228001241E0,4.957737207E-2
5.314069625E0,-1.094103950E-1,1.308407181E0,1.107860255E-1
5.324102625E0,-1.001808574E-1,1.407265325E0,1.845761329E-1
5.334134625E0,-6.803801861E-2,1.416334210E0,2.642438614E-1
5.344167625E0,-5.402794372E-2,1.294689613E0,3.098866421E-1
5.354199625E0,-1.596576752E-1,1.163924309E0,1.837803268E-1
5.364232625E0,-6.230665548E-2,9.736423901E-1,3.015993834E-3
5.374264625E0,3.335662941E-3,8.252638842E-1,-5.776522815E-2
5.384297625E0,-1.888960832E-2,8.404314154E-1,6.276459754E-2
5.394329625E0,-1.085304529E-1,9.348102269E-1,2.327805787E-1
5.404362625E0,-2.238891199E-1,1.041106468E0,4.630760908E-1
5.414394625E0,-3.463785303E-1,1.111357621E0,9.251534772E-1
5.424427625E0,-4.162067836E-1,1.022225151E0,1.486369820E0
5.434459625E0,-2.494462031E-1,8.520532682E-1,1.848853337E0
5.444492625E0,-1.157287317E-2,6.335625536E-1,1.891371950E0
5.454524625E0,1.493207847E-1,3.119999720E-1,1.820618302E0
5.464557625E0,2.929610359E-1,-2.040567166E-1,1.769948670E0
5.474589917E0,3.442840942E-1,-5.925187542E-1,1.870821911E0
5.484622917E0,4.047030811E-1,-7.686844714E-1,2.180124416E0
5.494654917E0,5.222745081E-1,-7.927643287E-1,2.490865921E0
5.504687917E0,6.234697478E-1,-7.449980586E-1,2.600457945E0
5.514719917E0,6.164232682E-1,-7.179075430E-1,2.586811713E0
5.524751917E0,5.970957354E-1,-6.582804883E-1,2.608535289E0
5.534784917E0,6.425524284E-1,-6.307413451E-1,2.569236737E0
5.544816917E0,7.775093816E-1,-7.382348766E-1,2.280124083E0
5.554849917E0,1.017462447E0,-9.265376593E-1,1.807167367E0
5.564881917E0,1.245416442E0,-1.143037762E0,1.257104588E0
5.574914917E0,1.429969186E0,-1.270911618E0,7.156635278E-1
5.584946917E0,1.563599260E0,-1.286355430E0,2.219550437E-1
5.594979917E0,1.486913027E0,-1.179913155E0,-2.584001541E-1
5.605011917E0,1.373973033E0,-9.442266561E-1,-6.523416907E-1
5.615044917E0,1.440318319E0,-6.237801618E-1,-8.941415995E-1
5.625076917E0,1.610347310E0,-2.610792021E-1,-1.035820804E0
5.635109917E0,1.757019160E0,-3.302580491E-2,-1.094044454E0
5.645141917E0,1.803346504E0,-1.087085098E-2,-1.154047996E0
5.655174917E0,1.644521801E0,-1.222498573E-1,-1.134015436E0
5.665206917E0,1.358343718E0,-2.878699017E-1,-1.009976111E0
5.675239917E0,1.130982923E0,-4.006849111E-1,-8.716163707E-1
5.685271917E0,9.067378177E-1,-4.451923086E-1,-7.775680000E-1
5.695304917E0,7.297828726E-1,-3.905109020E-1,-7.607198328E-1
5.705336917E0,6.239233455E-1,-3.558055575E-1,-8.733395451E-1
5.715369917E0,5.447329325E-1,-3.201445587E-1,-1.107131107E0
5.725401917E0,4.737498906E-1,-1.793949882E-1,-1.431959724E0
5.735434917E0,5.025051816E-1,3.281267390E-2,-1.735270003E0
5.745466917E0,5.670489772E-1,1.972709497E-1,-1.970131606E0
5.755499917E0,6.077154484E-1,2.483298600E-1,-2.093486806E0
5.765531917E0,5.570789263E-1,2.157651081E-1,-2.082771783E0
5.775564917E0,4.730067826E-1,1.935308513E-1,-1.918897133E0
5.785596917E0,3.857258331E-1,2.088710947E-1,-1.735983363E0
5.795629917E0,2.717825304E-1,2.146056783E-1,-1.670434906E0
5.805661917E0,1.413710656E-1,2.398155101E-1,-1.708175760E0
5.815694917E0,2.047222576E-2,3.363482165E-1,-1.707958828E0
5.825726917E0,3.469498398E-2,5.535485237E-1,-1.651776441E0
5.835759917E0,1.979640275E-1,7.642852456E-1,-1.567824458E0
5.845791917E0,3.856745969E-1,8.639623654E-1,-1.434524898E0
5.855824917E0,5.813241868E-1,9.415829106E-1,-1.264388464E0
5.865856917E0,5.781763382E-1,9.884204967E-1,-1.117761346E0
5.875889917E0,4.537859615E-1,1.048145492E0,-9.834835464E-1
5.885921917E0,3.585662838E-1,1.044932009E0,-8.334340525E-1
5.895954917E0,2.673387561E-1,9.709768637E-1,-8.064281023E-1
5.905986917E0,1.562500641E-1,9.999876780E-1,-8.665140903E-1
5.916018917E0,1.176647814E-1,1.142416350E0,-8.358115304E-1
5.926051917E0,1.895465220E-1,1.265868979E0,-6.664872748E-1
5.936083917E0,2.323659198E-1,1.320719663E0,-3.121547771E-1
5.946116917E0,1.621983452E-1,1.381078423E0,1.658059859E-1
5.956148917E0,1.027246703E-1,1.353580430E0,6.574299377E-1
5.966181917E0,1.452410178E-1,1.103754267E0,1.044025617E0
5.976213917E0,2.037472709E-1,7.904149175E-1,1.221023174E0
5.986246917E0,2.781494722E-1,5.332771772E-1,1.268442923E0
5.996278917E0,3.389649917E-1,3.691502193E-1,1.193128447E0
6.006311917E0,4.637448296E-1,3.909100476E-1,1.157417162E0
6.016343917E0,5.208451197E-1,5.204849312E-1,1.251943835E0
6.026376917E0,3.743915903E-1,6.174740128E-1,1.573845921E0
6.036408917E0,1.228411295E-1,6.192615066E-1,1.980533218E0
6.046441917E0,2.133256132E-2,4.630687818E-1,2.035948450E0
6.056473917E0,2.049488189E-1,1.856087512E-1,1.585961936E0
6.066506917E0,4.937272684E-1,-8.278546393E-2,9.589264101E-1
6.076538917E0,4.571102132E-1,4.577361211E-2,8.506997108E-1
6.086571917E0,1.686210731E-1,4.749678656E-1,1.335021660E0
6.096603917E0,-9.873939084E-2,7.001711838E-1,2.112106095E0
6.106636917E0,-2.740741638E-1,5.193913557E-1,2.624884688E0
6.116668917E0,-3.639968488E-1,1.150065458E-1,2.706553919E0
6.126701917E0,-4.404652002E-1,-3.048215646E-1,2.498477241E0
6.136733917E0,-5.549863906E-1,-7.550823129E-1,2.242706580E0
6.146766917E0,-7.131481288E-1,-1.146267472E0,2.022986927E0
6.156798917E0,-9.188172881E-1,-1.379204683E0,1.885491405E0
6.166830917E0,-1.171601192E0,-1.483063512E0,1.899117756E0
6.176863917E0,-1.379710467E0,-1.544087394E0,1.915274198E0
6.186895917E0,-1.621220354E0,-1.642648061E0,1.743408743E0
6.196928917E0,-1.795872885E0,-1.696819882E0,1.345135589E0
6.206960917E0,-1.886928505E0,-1.554657990E0,8.331639111E-1
6.216993917E0,-1.735861449E0,-1.352830817E0,1.871196717E-1
6.227025917E0,-1.365817190E0,-1.168672175E0,-4.949001467E-1
6.237058917E0,-9.573272697E-1,-9.781917431E-1,-1.162428811E0
6.247090917E0,-6.018390333E-1,-7.539999933E-1,-1.713497896E0
6.257123917E0,-3.521634000E-1,-5.814910517E-1,-1.950929350E0
6.267155917E0,-2.829565412E-1,-4.674648647E-1,-1.816294870E0
6.277188917E0,-3.397488110E-1,-4.354966018E-1,-1.422163884E0
6.287220917E0,-4.520053381E-1,-3.896102846E-1,-1.001827431E0
6.297253917E0,-5.878728125E-1,-3.929771114E-1,-7.140251380E-1
6.307285917E0,-6.073225155E-1,-5.027269372E-1,-7.235268635E-1
6.317318917E0,-5.468071957E-1,-5.111152066E-1,-9.898482406E-1
6.327350917E0,-3.881333145E-1,-3.454481652E-1,-1.366962660E0
6.337383917E0,-1.600194351E-1,-1.171278425E-1,-1.737186136E0
6.347415917E0,-2.852030598E-2,-7.901196331E-3,-2.087220930E0
6.357448917E0,-3.876740523E-3,3.519563355E-2,-2.311999594E0
6.367480917E0,-2.521754276E-2,1.531853557E-2,-2.308858470E0
6.377513917E0,-2.743637472E-1,-6.059454963E-2,-2.012994035E0
6.387545917E0,-6.391527110E-1,-9.425470434E-2,-1.479445547E0
6.397578917E0,-9.304510546E-1,-1.654458705E-1,-1.022010266E0
6.407610917E0,-1.093375533E0,-2.604672910E-1,-6.359443438E-1
6.417642917E0,-1.076211323E0,-2.058388748E-1,-2.523067707E-1
6.427675917E0,-8.809438491E-1,-8.186862051E-2,-7.360299647E-2
6.437707917E0,-6.803950234E-1,-4.435266562E-2,-2.207856005E-1
6.447740917E0,-5.969710070E-1,-1.941187888E-2,-6.304128778E-1
6.457772917E0,-6.907136048E-1,1.399922830E-1,-1.044599229E0
6.467805917E0,-8.810166469E-1,3.500311397E-1,-1.294915608E0
6.477838500E0,-1.037131531E0,5.181443638E-1,-1.336029720E0
6.487871500E0,-1.092232256E0,6.335679623E-1,-1.248435506E0
6.497903500E0,-1.037703535E0,6.830239315E-1,-1.087940546E0
6.507936500E0,-9.926918878E-1,8.075762761E-1,-9.105822158E-1
6.517968500E0,-9.169183318E-1,1.036725661E0,-7.197390372E-1
6.528001500E0,-7.508111411E-1,1.196739687E0,-6.130864084E-1
6.538033500E0,-5.511795974E-1,1.243713148E0,-5.899285108E-1
6.548066500E0,-3.732514929E-1,1.242239796E0,-6.092827946E-1
6.558098500E0,-2.100656443E-1,1.310747821E0,-5.693007034E-1
6.568131500E0,-3.581858128E-3,1.345846464E0,-4.156031317E-1
6.578163500E0,8.733975057E-2,1.247031151E0,-1.830441624E-1
6.588196500E0,6.610065334E-2,1.097547667E0,1.520264375E-1
6.598228500E0,4.623495743E-2,9.019830081E-1,4.814012647E-1
6.608261500E0,2.356347509E-2,6.436802101E-1,8.770408326E-1
6.618293500E0,-4.295445018E-2,3.590047154E-1,1.182136851E0
6.628325500E0,-6.260284893E-2,1.702586406E-1,1.394360374E0
6.638358500E0,-4.563919924E-2,1.110142131E-1,1.628999782E0
6.648390500E0,-1.303117789E-2,2.896973759E-1,1.857649303E0
6.658423500E0,1.781216108E-1,5.371462798E-1,2.008088222E0
6.668455500E0,4.722151427E-1,6.461228845E-1,2.146635073E0
6.678488500E0,7.859925952E-1,6.220843962E-1,2.274217225E0
6.688520500E0,1.139775308E0,5.522810666E-1,2.263795148E0
6.698553500E0,1.534127539E0,3.268840595E-1,2.036609185E0
6.708585500E0,1.739023623E0,-9.606682956E-3,1.731437153E0
6.718618500E0,1.708718089E0,-3.670969695E-1,1.474169020E0
6.728650500E0,1.537419229E0,-7.676110688E-1,1.260649754E0
6.738683500E0,1.370115332E0,-1.199134999E0,1.308749535E0
6.748715500E0,1.172224432E0,-1.571318315E0,1.604475975E0
6.758748500E0,9.942221772E-1,-1.817484048E0,1.937642137E0
6.768780500E0,9.501440383E-1,-1.990281403E0,2.021503488E0
6.778813500E0,1.011867101E0,-2.155105349E0,1.848849244E0
6.788845500E0,1.144113212E0,-2.190303980E0,1.457386926E0
6.798878500E0,1.301627042E0,-2.090586002E0,8.889568734E-1
6.808910500E0,1.454261590E0,-1.788880200E0,3.418223798E-1
6.818942500E0,1.620428056E0,-1.366264064E0,-1.690786725E-1
6.828975500E0,1.783486582E0,-9.440864691E-1,-7.336600882E-1
6.839007500E0,1.825516807E0,-6.396090862E-1,-1.279198292E0
6.849040500E0,1.644969551E0,-4.484640451E-1,-1.702889877E0
6.859072500E0,1.221483642E0,-3.277861387E-1,-1.921369336E0
6.869105500E0,6.830101175E-1,-2.833138244E-1,-1.891310554E0
6.879137500E0,1.762887280E-1,-3.265148078E-1,-1.675920179E0
6.889170500E0,-2.061479001E-1,-4.201467106E-1,-1.360419041E0
6.899202500E0,-4.079957945E-1,-5.080449799E-1,-1.065708847E0
6.909235500E0,-4.422493319E-1,-5.014304633E-1,-8.930943632E-1
6.919267500E0,-3.797997897E-1,-3.660653745E-1,-9.112271637E-1
6.929300500E0,-2.458703750E-1,-1.118250757E-1,-1.056922821E0
6.939332500E0,-7.079691768E-2,1.467091258E-1,-1.304498609E0
6.949365500E0,6.147152234E-2,3.119755599E-1,-1.645709370E0
6.959397500E0,8.080742396E-3,3.677363625E-1,-1.975184770E0
6.969429500E0,-1.612154466E-1,3.462554464E-1,-2.218639441E0
6.979462500E0,-3.283237901E-1,3.078487413E-1,-2.328208076E0
6.989494500E0,-4.181527004E-1,2.864015928E-1,-2.259872251E0
6.999527500E0,-4.366546063E-1,2.894843911E-1,-2.093773904E0
7.009559500E0,-4.158395784E-1,3.639188616E-1,-1.823793340E0
7.019592500E0,-5.038042867E-1,4.249196465E-1,-1.572226242E0
7.029624500E0,-6.397229607E-1,4.900797752E-1,-1.340721526E0
7.039657500E0,-7.118740936E-1,5.396291538E-1,-1.017194499E0
7.049689500E0,-8.109973358E-1,5.574850886E-1,-7.315357947E-1
7.059722500E0,-8.692251518E-1,5.790552478E-1,-4.679129076E-1
7.069754500E0,-7.328938106E-1,5.516299061E-1,-2.060447699E-1
7.079787500E0,-4.541643860E-1,5.568964932E-1,-1.423083651E-1
7.089819500E0,-2.139184843E-1,7.012470715E-1,-2.869977164E-1
7.099852500E0,3.317275275E-2,9.039675531E-1,-6.764655483E-1
7.109884500E0,2.042158705E-1,1.199625654E0,-9.411362565E-1
7.119917500E0,2.475933667E-1,1.442510733E0,-8.475387061E-1
7.129949500E0,2.281667601E-1,1.601516845E0,-4.064715350E-1
7.139981500E0,1.775899893E-1,1.563114672E0,1.650318146E-1
7.150014500E0,3.271085925E-2,1.338567996E0,5.064846504E-1
7.160046500E0,-8.308491446E-2,1.064158239E0,6.563008404E-1
7.170079500E0,-1.066474394E-1,8.760606200E-1,7.292401779E-1
7.180111500E0,-3.373258710E-3,8.540462185E-1,8.114204550E-1
7.190144500E0,2.237962953E-1,7.931933682E-1,8.904520065E-1
7.200176500E0,3.838812558E-1,6.961521001E-1,1.189848159E0
7.210209500E0,4.341713670E-1,6.349370878E-1,1.647272331E0
7.220241500E0,4.017234497E-1,5.593472075E-1,2.279573860E0
7.230274500E0,1.598569556E-1,5.346352661E-1,2.937433568E0
7.240306500E0,-1.746959830E-1,5.458088567E-1,3.411288416E0
7.250339500E0,-3.609522036E-1,4.828886501E-1,3.342228706E0
7.260371500E0,-1.297619305E-1,3.197203432E-1,2.464386805E0
7.270404500E0,2.677686544E-1,2.424664184E-1,1.230513205E0
7.280436500E0,6.020959453E-1,1.567982771E-1,1.861706686E-1
7.290468500E0,5.391380242E-1,2.528589671E-1,-4.578334773E-1
7.300501500E0,4.046875495E-1,3.620851748E-1,-5.543043494E-2
7.310533500E0,3.057782057E-1,1.351124161E-1,1.516778265E0
7.320566500E0,3.783060819E-1,-4.552147286E-1,3.358848832E0
7.330598500E0,6.478640391E-1,-1.147365067E0,4.827682852E0
7.340631500E0,8.927982748E-1,-1.701347381E0,5.612241783E0
7.350663500E0,8.870517775E-1,-1.883575565E0,5.663527127E0
7.360696500E0,7.534269661E-1,-1.742619661E0,5.044580639E0
7.370728500E0,6.492071445E-1,-1.487319554E0,3.790701376E0
7.380761500E0,6.091765215E-1,-1.267155659E0,2.132650872E0
7.390793500E0,5.131282568E-1,-1.218386080E0,6.137594229E-1
7.400826500E0,3.270791372E-1,-1.110268943E0,-3.195959437E-1
7.410858500E0,1.417654603E-1,-8.992731891E-1,-7.265527976E-1
7.420890500E0,1.424532847E-1,-7.984017024E-1,-7.425583810E-1
7.430923500E0,1.853796500E-1,-9.067663229E-1,-6.773449695E-1
7.440955500E0,1.898361054E-1,-1.055738175E0,-6.689436901E-1
7.450988500E0,1.601759761E-1,-1.069091169E0,-7.045345223E-1
7.461020500E0,1.753873066E-1,-9.793146278E-1,-8.527848279E-1
7.471053500E0,2.928033438E-1,-8.911546225E-1,-1.128443039E0
7.481084500E0,4.821284390E-1,-8.358975575E-1,-1.601769299E0
7.491117500E0,6.485586883E-1,-8.502880669E-1,-2.120075265E0
7.501149500E0,5.465403799E-1,-8.350325350E-1,-2.554192436E0
7.511182500E0,3.257924208E-1,-7.713506556E-1,-2.857806185E0
7.521214500E0,1.934427959E-1,-6.999918205E-1,-3.044276816E0
7.531247500E0,2.186839285E-1,-6.400312552E-1,-3.034906068E0
